2026-08-08 01:53	HS-GPU	SC_tek100_s6	cat	2023	2024	6	908	576.61	884.24	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --te-k 100 --tag SC_tek100
2026-08-08 01:55	DESKTOP-BT7ML7I	SK_k30_s4	cat	2023	2024	4	787	584.69	873.83	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 30 --tag SK_k30
2026-08-08 01:55	HS-GPU	SC_tek100_s8	cat	2023	2024	8	635	581.10	876.04	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --te-k 100 --tag SC_tek100
2026-08-08 01:57	DESKTOP-BT7ML7I	SK_k30_s5	cat	2023	2024	5	651	588.09	857.50	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 30 --tag SK_k30
2026-08-08 01:57	HS-GPU	SC_tek100_s13	cat	2023	2024	13	1068	583.32	863.50	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --te-k 100 --tag SC_tek100
2026-08-08 01:58	DESKTOP-BT7ML7I	SK_k30_s6	cat	2023	2024	6	703	595.78	865.94	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 30 --tag SK_k30
2026-08-08 02:00	DESKTOP-BT7ML7I	SK_k30_s8	cat	2023	2024	8	790	605.30	864.09	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 30 --tag SK_k30
2026-08-08 02:01	HS-GPU	SC_d7_s3	cat	2023	2024	3	1768	573.94	870.20	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --depth 7 --tag SC_d7
2026-08-08 02:02	DESKTOP-BT7ML7I	SK_k30_s13	cat	2023	2024	13	676	588.07	866.74	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 30 --tag SK_k30
2026-08-08 02:03	HS-GPU	SC_d7_s4	cat	2023	2024	4	788	593.07	877.94	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --depth 7 --tag SC_d7
2026-08-08 02:04	DESKTOP-BT7ML7I	SK_k60_s3	cat	2023	2024	3	660	581.94	865.05	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 60 --tag SK_k60
2026-08-08 02:05	DESKTOP-BT7ML7I	SK_k60_s4	cat	2023	2024	4	795	586.40	872.29	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 60 --tag SK_k60
2026-08-08 02:05	HS-GPU	SC_d7_s5	cat	2023	2024	5	872	582.02	876.19	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --depth 7 --tag SC_d7
